time,PNG,X,Y,left,right,lclick,rclick,return,space,escape,up,down,pageup,pagedown,control
7609,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
7625,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
7656,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
7687,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
7703,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
7734,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
7750,1,276,694,0,0,0,0,0,0,0,0,0,0,0,0
7828,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
7859,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
7875,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
7906,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
7937,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
7953,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
7984,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
8000,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
8031,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
8062,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
8078,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
8109,1,276,694,0,0,0,0,0,0,0,0,0,0,0,0
8406,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
8437,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
8453,1,276,694,0,0,0,0,0,0,0,0,0,0,0,0
8734,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
8750,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
8781,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
8812,1,276,694,0,0,0,0,0,0,0,0,0,0,0,0
9078,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
9109,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
9125,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
9156,1,276,694,0,0,0,0,0,0,0,0,0,0,0,0
9343,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
9359,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
9375,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
9406,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
9437,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
9453,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
9484,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
9500,1,276,694,0,0,0,0,0,0,0,0,0,0,0,0
9687,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
9703,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
9734,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
9750,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
9781,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
9812,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
9828,0,276,694,0,0,0,0,0,0,0,0,0,0,0,0
