time,PNG,X,Y,left,right,lclick,rclick,return,space,escape,up,down,pageup,pagedown,control
7125,1,1030,540,0,0,0,0,0,0,0,0,0,0,0,0
7188,1,1010,534,0,0,0,0,0,0,0,0,0,0,0,0
7235,1,1006,532,0,0,0,0,0,0,0,0,0,0,0,0
7297,0,1006,532,0,0,0,0,0,0,0,0,0,0,0,0
7313,0,1006,532,0,0,0,0,0,0,0,0,0,0,0,0
7328,0,1006,532,0,0,0,0,0,0,0,0,0,0,0,0
7344,0,1006,532,0,0,0,0,0,0,0,0,0,0,0,0
7360,0,1006,532,0,0,0,0,0,0,0,0,0,0,0,0
7375,0,1006,532,0,0,0,0,0,0,0,0,0,0,0,0
7391,1,1005,530,0,0,0,0,0,0,0,0,0,0,0,0
7438,1,999,523,0,0,0,0,0,0,0,0,0,0,0,0
7485,1,999,522,0,0,0,0,0,0,0,0,0,0,0,0
7531,0,999,522,0,0,0,0,0,0,0,0,0,0,0,0
7547,0,999,522,0,0,0,0,0,0,0,0,0,0,0,0
7563,0,999,522,0,0,0,0,0,0,0,0,0,0,0,0
7578,0,999,522,0,0,0,0,0,0,0,0,0,0,0,0
7594,0,999,522,0,0,0,0,0,0,0,0,0,0,0,0
7610,0,999,522,0,0,0,0,0,0,0,0,0,0,0,0
7625,0,999,522,0,0,0,0,0,0,0,0,0,0,0,0
7641,0,999,522,0,0,0,0,0,0,0,0,0,0,0,0
7656,0,999,522,0,0,0,0,0,0,0,0,0,0,0,0
7672,0,999,522,0,0,0,0,0,0,0,0,0,0,0,0
7688,0,999,522,0,0,0,0,0,0,0,0,0,0,0,0
7703,0,999,522,0,0,0,0,0,0,0,0,0,0,0,0
7719,0,999,522,0,0,0,0,0,0,0,0,0,0,0,0
7735,0,999,522,0,0,0,0,0,0,0,0,0,0,0,0
7750,0,999,522,0,0,0,0,0,0,0,0,0,0,0,0
7766,0,999,522,0,0,0,0,0,0,0,0,0,0,0,0
7781,0,999,522,0,0,0,0,0,0,0,0,0,0,0,0
7797,0,999,522,0,0,0,0,0,0,0,0,0,0,0,0
7813,0,999,522,0,0,0,0,0,0,0,0,0,0,0,0
7828,1,999,522,0,0,0,0,0,0,0,0,0,0,0,0
7860,0,999,522,0,0,0,0,0,0,0,0,0,0,0,0
7875,0,999,522,0,0,0,0,0,0,0,0,0,0,0,0
7891,0,999,522,0,0,0,0,0,0,0,0,0,0,0,0
7906,0,999,522,0,0,0,0,0,0,0,0,0,0,0,0
7922,0,999,522,0,0,0,0,0,0,0,0,0,0,0,0
7938,0,999,522,0,0,0,0,0,0,0,0,0,0,0,0
7953,0,999,522,0,0,0,0,0,0,0,0,0,0,0,0
7969,0,999,522,0,0,0,0,0,0,0,0,0,0,0,0
7985,0,999,522,0,0,0,0,0,0,0,0,0,0,0,0
8000,0,999,522,0,0,0,0,0,0,0,0,0,0,0,0
8016,0,999,522,0,0,0,0,0,0,0,0,0,0,0,0
8031,0,999,522,0,0,0,0,0,0,0,0,0,0,0,0
8047,0,999,522,0,0,0,0,0,0,0,0,0,0,0,0
8063,0,999,522,0,0,0,0,0,0,0,0,0,0,0,0
8078,0,999,522,0,0,0,0,0,0,0,0,0,0,0,0
8094,0,999,522,0,0,0,0,0,0,0,0,0,0,0,0
8110,0,999,522,0,0,0,0,0,0,0,0,0,0,0,0
8125,0,999,522,0,0,0,0,0,0,0,0,0,0,0,0
